<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.AAPL,60,20190426,230000,203.6200000,204.6100000,203.5800000,204.2900000,303507
US2.AAPL,60,20190429,170000,204.3300000,205.2400000,203.9000000,204.9300000,189926
US2.AAPL,60,20190429,180000,204.9300000,205.9700000,204.8500000,205.0600000,294546
US2.AAPL,60,20190429,190000,205.0500000,205.4500000,204.7900000,204.8900000,129694
US2.AAPL,60,20190429,200000,204.8900000,205.1900000,204.8200000,205.0500000,96971
US2.AAPL,60,20190429,210000,205.0500000,205.1600000,204.8000000,204.8500000,79885
US2.AAPL,60,20190429,220000,204.8600000,205.2000000,204.8000000,205.1300000,102514
US2.AAPL,60,20190429,230000,205.1600000,205.2400000,204.4500000,204.5900000,164370
US2.AAPL,60,20190430,170000,203.0000000,203.3900000,200.6100000,200.6450000,279184
US2.AAPL,60,20190430,180000,200.7300000,201.4400000,200.3400000,200.6200000,429186
US2.AAPL,60,20190430,190000,200.6100000,200.7700000,199.1400000,200.4300000,493102
US2.AAPL,60,20190430,200000,200.4400000,200.8800000,200.1800000,200.7900000,232162
US2.AAPL,60,20190430,210000,200.8000000,201.3200000,200.2300000,201.2700000,268595
US2.AAPL,60,20190430,220000,201.2700000,201.4900000,201.0200000,201.1100000,263039
US2.AAPL,60,20190430,230000,201.1200000,201.2700000,200.5000000,200.5700000,345965
US2.AAPL,60,20190501,170000,210.1200000,212.0500000,209.2500000,211.2100000,743301
US2.AAPL,60,20190501,180000,211.1900000,213.3800000,210.9600000,213.0700000,717709
US2.AAPL,60,20190501,190000,213.0700000,215.3100000,213.0000000,214.8000000,588531
US2.AAPL,60,20190501,200000,214.8800000,215.0600000,213.2600000,213.9400000,300599
US2.AAPL,60,20190501,210000,213.9600000,214.6600000,213.7300000,214.2500000,171177
US2.AAPL,60,20190501,220000,214.2500000,215.1000000,213.4300000,214.1500000,278156
US2.AAPL,60,20190501,230000,214.1400000,214.7900000,210.4500000,210.5700000,382913
US2.AAPL,60,20190502,170000,209.6500000,212.5400000,209.5100000,212.4400000,361271
US2.AAPL,60,20190502,180000,212.4700000,212.6300000,210.9700000,211.1100000,372603
US2.AAPL,60,20190502,190000,211.1200000,211.5000000,208.1800000,208.5900000,449348
US2.AAPL,60,20190502,200000,208.6500000,209.6900000,208.4500000,208.7100000,217866
US2.AAPL,60,20190502,210000,208.7700000,210.2850000,208.4200000,209.6200000,177953
US2.AAPL,60,20190502,220000,209.6400000,210.2100000,208.9700000,209.4200000,153374
US2.AAPL,60,20190502,230000,209.3800000,209.9000000,208.6800000,209.1800000,224003
US2.AAPL,60,20190503,170000,210.7300000,211.4600000,210.3400000,211.1200000,195402
US2.AAPL,60,20190503,180000,211.0900000,211.3300000,210.2300000,210.8400000,215176
US2.AAPL,60,20190503,190000,210.8800000,211.2500000,210.6500000,211.0200000,162684
US2.AAPL,60,20190503,200000,211.0000000,211.4100000,210.8500000,210.9700000,148568
US2.AAPL,60,20190503,210000,210.9800000,211.6900000,210.9300000,211.2200000,144255
US2.AAPL,60,20190503,220000,211.2100000,211.4500000,211.0800000,211.4200000,101102
US2.AAPL,60,20190503,230000,211.4100000,211.7900000,210.9800000,211.7200000,189907
US2.AAPL,60,20190506,170000,204.1700000,208.0400000,203.5300000,207.8400000,444906
US2.AAPL,60,20190506,180000,207.8400000,208.4600000,206.9400000,207.5300000,402603
US2.AAPL,60,20190506,190000,207.5000000,208.3400000,206.8000000,207.7000000,289742
US2.AAPL,60,20190506,200000,207.7100000,207.8800000,206.6000000,206.7600000,191719
US2.AAPL,60,20190506,210000,206.7600000,207.7800000,206.5500000,207.6300000,104043
US2.AAPL,60,20190506,220000,207.6200000,208.7700000,207.3700000,208.7200000,166898
US2.AAPL,60,20190506,230000,208.7500000,208.8300000,208.1800000,208.5200000,230818
US2.AAPL,60,20190507,170000,205.8900000,207.3900000,205.2000000,205.8000000,304012
US2.AAPL,60,20190507,180000,205.8000000,205.8600000,204.4000000,204.7400000,368701
US2.AAPL,60,20190507,190000,204.7200000,204.7300000,203.6900000,203.9100000,236130
US2.AAPL,60,20190507,200000,203.8700000,204.9500000,203.5300000,204.2500000,133853
US2.AAPL,60,20190507,210000,204.2300000,204.3100000,201.4800000,202.0600000,268756
US2.AAPL,60,20190507,220000,202.0100000,202.7900000,200.8600000,201.7100000,222237
US2.AAPL,60,20190507,230000,201.7500000,202.9500000,200.8400000,202.8900000,297956
US2.AAPL,60,20190508,170000,202.0600000,204.7600000,201.7600000,204.7300000,244469
US2.AAPL,60,20190508,180000,204.7000000,204.9800000,203.0000000,204.8700000,223930
US2.AAPL,60,20190508,190000,204.9000000,205.3300000,203.5500000,203.5500000,266566
US2.AAPL,60,20190508,200000,203.5500000,204.3100000,203.0100000,204.2500000,132120
US2.AAPL,60,20190508,210000,204.2700000,204.5100000,203.9300000,204.3100000,86596
US2.AAPL,60,20190508,220000,204.3200000,204.6300000,203.9700000,204.3500000,110112
US2.AAPL,60,20190508,230000,204.4000000,204.8500000,202.6000000,202.9000000,222592
US2.AAPL,60,20190509,170000,200.5300000,200.8300000,198.3100000,198.9900000,333527
US2.AAPL,60,20190509,180000,199.0300000,199.0300000,196.6700000,197.5300000,442885
US2.AAPL,60,20190509,190000,197.5000000,198.7000000,196.9900000,198.6250000,264771
US2.AAPL,60,20190509,200000,198.6600000,201.3700000,198.1000000,200.2100000,332211
US2.AAPL,60,20190509,210000,200.2200000,201.6800000,200.1000000,201.1200000,157350
US2.AAPL,60,20190509,220000,201.1700000,201.5000000,199.6100000,199.6600000,152548
US2.AAPL,60,20190509,230000,199.6200000,200.8600000,199.0900000,200.6800000,220870
US2.AAPL,60,20190510,170000,197.4400000,198.8100000,197.0100000,197.4700000,201954
US2.AAPL,60,20190510,180000,197.5100000,197.7150000,192.7700000,193.7300000,705684
US2.AAPL,60,20190510,190000,193.6200000,194.7700000,193.1100000,194.2200000,371381
US2.AAPL,60,20190510,200000,194.1300000,195.9900000,194.1300000,195.5100000,291694
US2.AAPL,60,20190510,210000,195.5800000,196.9100000,195.3300000,196.7800000,259753
US2.AAPL,60,20190510,220000,196.8000000,197.0000000,195.4300000,196.7800000,263804
US2.AAPL,60,20190510,230000,196.8050000,198.5400000,196.4600000,197.3000000,360813
US2.AAPL,60,20190513,170000,187.5000000,189.4800000,186.0000000,188.2400000,533754
US2.AAPL,60,20190513,180000,188.1900000,188.4700000,185.7000000,187.8200000,467157
US2.AAPL,60,20190513,190000,187.8500000,187.9800000,186.2500000,187.0500000,225406
US2.AAPL,60,20190513,200000,187.0600000,187.0900000,185.8000000,185.9000000,164066
US2.AAPL,60,20190513,210000,185.8800000,186.8000000,185.0800000,186.6800000,226144
US2.AAPL,60,20190513,220000,186.6500000,187.5000000,185.8800000,187.1000000,203894
US2.AAPL,60,20190513,230000,187.1100000,187.4100000,184.7200000,185.7100000,280650
US2.AAPL,60,20190514,170000,186.3700000,187.3400000,185.4100000,185.7900000,269669
US2.AAPL,60,20190514,180000,185.8300000,187.6500000,185.8300000,186.4000000,284397
US2.AAPL,60,20190514,190000,186.4500000,188.8800000,186.1800000,188.6400000,247718
US2.AAPL,60,20190514,200000,188.6500000,189.1300000,187.9500000,188.6000000,175066
US2.AAPL,60,20190514,210000,188.6400000,189.6500000,188.6400000,189.4900000,151597
US2.AAPL,60,20190514,220000,189.5300000,189.7000000,188.6900000,188.9800000,225704
US2.AAPL,60,20190514,230000,188.9200000,189.6200000,188.5500000,188.6200000,225595
US2.AAPL,60,20190515,170000,186.2800000,188.0200000,186.0200000,187.4400000,198221
US2.AAPL,60,20190515,180000,187.4000000,189.8000000,187.1100000,189.5500000,295719
US2.AAPL,60,20190515,190000,189.5700000,190.4600000,189.0300000,190.2500000,216755
US2.AAPL,60,20190515,200000,190.3200000,190.7500000,189.9300000,190.1500000,170720
US2.AAPL,60,20190515,210000,190.1400000,191.1900000,190.0600000,191.1100000,126750
US2.AAPL,60,20190515,220000,191.0900000,191.5500000,190.9800000,191.1300000,161814
US2.AAPL,60,20190515,230000,191.1200000,191.7400000,190.7800000,190.9500000,284366
US2.AAPL,60,20190516,170000,189.6500000,190.1000000,189.1100000,189.6400000,208236
US2.AAPL,60,20190516,180000,189.5800000,191.5500000,188.8400000,191.2100000,348830
US2.AAPL,60,20190516,190000,191.2400000,192.1000000,190.9100000,191.9700000,139076
US2.AAPL,60,20190516,200000,192.0300000,192.4600000,191.4100000,191.6600000,133920
US2.AAPL,60,20190516,210000,191.6700000,191.7900000,190.2600000,190.5200000,143677
US2.AAPL,60,20190516,220000,190.4600000,190.9700000,190.2500000,190.5400000,175359
US2.AAPL,60,20190516,230000,190.4300000,190.7200000,189.2300000,190.1500000,274674
US2.AAPL,60,20190517,170000,186.7600000,188.3100000,186.7600000,187.6700000,220199
US2.AAPL,60,20190517,180000,187.6500000,190.1500000,186.8300000,189.9200000,314297
US2.AAPL,60,20190517,190000,189.9900000,190.8800000,188.5900000,189.2700000,218116
US2.AAPL,60,20190517,200000,189.2000000,190.2200000,188.6200000,189.9000000,118072
US2.AAPL,60,20190517,210000,189.9400000,190.1900000,189.3500000,189.9800000,125883
US2.AAPL,60,20190517,220000,189.9500000,190.1200000,189.3600000,189.9300000,130903
US2.AAPL,60,20190517,230000,189.9300000,189.9600000,188.0000000,188.9600000,275163
US2.AAPL,60,20190520,170000,183.5100000,183.9400000,180.3200000,182.9700000,549026
US2.AAPL,60,20190520,180000,182.9600000,184.3400000,182.1800000,183.3900000,279434
US2.AAPL,60,20190520,190000,183.3500000,183.5400000,182.2700000,182.8700000,172534
US2.AAPL,60,20190520,200000,182.8400000,183.4000000,182.5200000,182.6700000,153628
US2.AAPL,60,20190520,210000,182.6300000,183.0700000,182.2300000,182.7500000,124627
US2.AAPL,60,20190520,220000,182.7400000,182.8500000,181.8900000,181.9800000,177776
US2.AAPL,60,20190520,230000,182.0000000,183.2350000,181.7500000,183.0900000,296794
US2.AAPL,60,20190521,170000,185.2100000,186.3200000,184.7100000,186.0600000,236375
US2.AAPL,60,20190521,180000,186.0700000,187.7200000,185.5800000,187.7200000,349328
US2.AAPL,60,20190521,190000,187.7700000,187.8400000,186.6700000,186.9200000,213127
US2.AAPL,60,20190521,200000,186.9400000,187.7500000,186.8800000,187.1800000,110989
US2.AAPL,60,20190521,210000,187.2000000,187.5500000,187.1300000,187.5500000,65838
US2.AAPL,60,20190521,220000,187.5100000,187.9900000,187.2700000,187.4000000,133363
US2.AAPL,60,20190521,230000,187.4000000,187.4800000,186.3600000,186.6000000,209164
US2.AAPL,60,20190522,170000,184.5900000,185.7100000,184.4900000,185.0500000,203526
US2.AAPL,60,20190522,180000,185.0500000,185.2000000,183.0500000,183.2500000,324478
US2.AAPL,60,20190522,190000,183.2200000,184.3800000,182.5700000,183.9100000,253765
US2.AAPL,60,20190522,200000,183.8600000,184.0100000,183.0000000,183.3400000,146470
US2.AAPL,60,20190522,210000,183.3400000,183.4000000,182.7500000,183.3600000,189796
US2.AAPL,60,20190522,220000,183.3500000,183.8300000,182.9500000,183.6200000,175290
US2.AAPL,60,20190522,230000,183.6200000,183.7000000,182.6600000,182.7700000,270788
US2.AAPL,60,20190523,170000,179.8000000,180.2400000,177.9200000,178.0000000,422048
US2.AAPL,60,20190523,180000,178.0200000,180.1100000,177.8100000,179.8800000,347284
US2.AAPL,60,20190523,190000,179.8900000,180.5300000,178.9500000,178.9500000,235313
US2.AAPL,60,20190523,200000,178.9800000,179.2100000,178.3000000,179.1400000,222729
US2.AAPL,60,20190523,210000,179.0000000,179.8700000,178.9100000,179.3400000,164131
US2.AAPL,60,20190523,220000,179.2900000,179.6100000,178.7900000,179.0000000,166451
US2.AAPL,60,20190523,230000,178.9350000,180.2100000,178.4900000,179.6700000,256437
US2.AAPL,60,20190524,170000,180.3000000,182.1400000,180.1900000,181.3800000,242586
US2.AAPL,60,20190524,180000,181.4100000,181.8000000,179.9600000,180.1800000,239095
US2.AAPL,60,20190524,190000,180.2200000,180.3800000,179.6600000,179.9900000,178574
US2.AAPL,60,20190524,200000,179.9500000,180.5000000,179.7200000,180.4200000,137056
US2.AAPL,60,20190524,210000,180.4600000,180.5200000,179.5900000,179.6400000,116519
US2.AAPL,60,20190524,220000,179.6300000,179.6800000,179.1200000,179.4000000,153648
US2.AAPL,60,20190524,230000,179.3800000,179.7500000,178.6200000,179.0600000,290339
US2.AAPL,60,20190528,170000,178.9200000,180.5900000,178.7400000,179.4900000,190110
US2.AAPL,60,20190528,180000,179.5200000,179.7500000,177.9200000,178.8900000,195238
US2.AAPL,60,20190528,190000,178.8300000,179.4100000,178.3200000,179.0500000,174341
US2.AAPL,60,20190528,200000,179.0700000,179.3300000,178.8000000,178.8100000,108432
US2.AAPL,60,20190528,210000,178.7700000,179.2900000,178.5600000,179.2200000,112807
US2.AAPL,60,20190528,220000,179.1900000,179.5300000,178.7300000,178.9400000,132916
US2.AAPL,60,20190528,230000,178.9100000,179.2100000,178.0900000,178.1700000,285937
US2.AAPL,60,20190529,170000,176.4000000,178.2200000,176.0000000,178.0400000,182630
US2.AAPL,60,20190529,180000,178.0000000,179.3300000,177.6900000,177.7800000,222358
US2.AAPL,60,20190529,190000,177.7300000,178.0100000,176.3700000,176.9000000,191224
US2.AAPL,60,20190529,200000,176.6800000,178.0400000,176.6800000,177.6200000,129365
US2.AAPL,60,20190529,210000,177.6000000,178.5200000,177.4900000,177.8400000,150015
US2.AAPL,60,20190529,220000,177.8600000,178.1100000,176.9300000,177.1700000,116533
US2.AAPL,60,20190529,230000,177.1700000,177.9500000,176.8000000,177.4700000,167220
US2.AAPL,60,20190530,170000,177.9900000,179.2300000,177.7500000,178.6900000,206308
US2.AAPL,60,20190530,180000,178.7000000,178.8400000,177.8000000,178.1400000,195528
US2.AAPL,60,20190530,190000,178.1300000,178.1700000,177.5200000,177.7700000,135328
US2.AAPL,60,20190530,200000,177.7800000,177.9000000,177.1400000,177.6700000,122380
US2.AAPL,60,20190530,210000,177.6900000,177.7800000,177.2000000,177.6500000,89708
US2.AAPL,60,20190530,220000,177.6300000,177.7700000,176.6700000,177.4500000,142663
US2.AAPL,60,20190530,230000,177.4600000,178.4700000,176.7400000,178.2600000,212743
US2.AAPL,60,20190531,170000,176.2400000,177.1000000,175.9300000,176.9300000,172471
US2.AAPL,60,20190531,180000,176.8600000,177.9800000,176.8100000,177.4300000,278311
US2.AAPL,60,20190531,190000,177.4100000,177.6700000,176.7600000,177.1000000,176395
US2.AAPL,60,20190531,200000,177.0700000,177.1500000,176.5700000,176.8300000,135198
US2.AAPL,60,20190531,210000,176.8300000,177.5500000,176.6600000,177.2700000,110862
US2.AAPL,60,20190531,220000,177.2500000,177.4100000,175.8500000,176.1400000,272622
US2.AAPL,60,20190531,230000,176.1400000,176.1900000,175.0000000,175.0100000,336989
US2.AAPL,60,20190603,170000,175.5100000,177.9200000,175.4900000,177.0200000,190753
US2.AAPL,60,20190603,180000,176.9800000,177.2800000,175.8700000,177.2200000,237244
US2.AAPL,60,20190603,190000,177.2000000,177.4500000,176.4400000,176.6000000,130448
US2.AAPL,60,20190603,200000,176.6400000,176.7700000,175.1800000,175.6900000,155239
US2.AAPL,60,20190603,210000,175.6700000,177.1300000,170.2800000,173.5800000,554977
US2.AAPL,60,20190603,220000,173.5500000,174.1800000,171.9700000,172.3100000,206094
US2.AAPL,60,20190603,230000,172.3000000,173.5600000,171.5800000,173.2100000,310566
US2.AAPL,60,20190604,170000,175.4400000,176.4000000,174.5500000,176.1100000,269016
US2.AAPL,60,20190604,180000,176.0700000,178.3100000,175.4600000,178.2700000,342754
US2.AAPL,60,20190604,190000,178.2400000,179.7500000,178.1200000,178.5400000,415743
US2.AAPL,60,20190604,200000,178.5500000,178.7700000,177.9900000,178.6300000,277949
US2.AAPL,60,20190604,210000,178.5900000,179.6100000,177.9200000,179.5300000,186532
US2.AAPL,60,20190604,220000,179.5300000,179.5900000,178.7200000,179.0800000,190410
US2.AAPL,60,20190604,230000,179.0950000,179.8200000,179.0800000,179.7300000,286431
US2.AAPL,60,20190605,170000,184.2500000,184.9800000,182.7800000,184.2400000,426579
US2.AAPL,60,20190605,180000,184.2600000,184.5000000,181.1600000,181.6900000,486543
US2.AAPL,60,20190605,190000,181.7100000,183.5000000,181.4100000,182.9400000,315688
US2.AAPL,60,20190605,200000,182.9100000,183.1000000,181.9000000,182.0000000,198491
US2.AAPL,60,20190605,210000,182.0500000,182.7100000,181.9700000,182.2600000,104806
US2.AAPL,60,20190605,220000,182.1100000,182.6800000,182.0000000,182.3200000,132053
US2.AAPL,60,20190605,230000,182.2800000,182.8500000,181.5800000,182.5600000,217516
US2.AAPL,60,20190606,170000,183.0800000,183.9000000,182.2100000,182.2700000,192790
US2.AAPL,60,20190606,180000,182.2900000,183.4200000,182.1600000,182.8700000,198888
US2.AAPL,60,20190606,190000,182.8900000,183.8700000,182.7300000,183.3200000,222334
US2.AAPL,60,20190606,200000,183.2900000,183.5100000,183.0200000,183.4200000,108610
US2.AAPL,60,20190606,210000,183.3900000,183.6400000,183.1800000,183.3800000,75865
US2.AAPL,60,20190606,220000,183.3700000,184.4400000,183.1500000,184.0200000,224411
US2.AAPL,60,20190606,230000,184.0600000,185.4400000,183.9700000,185.2300000,382842
US2.AAPL,60,20190607,170000,186.6400000,188.6600000,185.8100000,188.6000000,320170
US2.AAPL,60,20190607,180000,188.5600000,191.6300000,188.5500000,191.6100000,630338
US2.AAPL,60,20190607,190000,191.6200000,191.9100000,190.3200000,190.5000000,395419
US2.AAPL,60,20190607,200000,190.3900000,190.5500000,189.9700000,190.2600000,239401
US2.AAPL,60,20190607,210000,190.3000000,190.5500000,189.9900000,190.5000000,205319
US2.AAPL,60,20190607,220000,190.4800000,190.5000000,189.8100000,189.9600000,190176
US2.AAPL,60,20190607,230000,189.9600000,190.2200000,189.8100000,190.1500000,374569
US2.AAPL,60,20190610,170000,191.6750000,193.0900000,191.6750000,192.7350000,210959
US2.AAPL,60,20190610,180000,192.7800000,194.0300000,192.5600000,193.4400000,325325
US2.AAPL,60,20190610,190000,193.4300000,195.3700000,193.3500000,195.1300000,327646
US2.AAPL,60,20190610,200000,195.1200000,195.3000000,193.5200000,193.6200000,246274
US2.AAPL,60,20190610,210000,193.6600000,194.0600000,192.7200000,192.9000000,138734
US2.AAPL,60,20190610,220000,192.8800000,193.3000000,192.0500000,193.3000000,179418
US2.AAPL,60,20190610,230000,193.2500000,193.6400000,192.4600000,192.5200000,224736
US2.AAPL,60,20190611,170000,194.9300000,195.6100000,193.9300000,194.5000000,226628
US2.AAPL,60,20190611,180000,194.5000000,195.9900000,194.0000000,194.5400000,377637
US2.AAPL,60,20190611,190000,194.6000000,195.2300000,194.1800000,194.5200000,194132
US2.AAPL,60,20190611,200000,194.4700000,194.5200000,193.6000000,193.7800000,157077
US2.AAPL,60,20190611,210000,193.7200000,194.5400000,193.7000000,194.4200000,96726
US2.AAPL,60,20190611,220000,194.4300000,194.8100000,193.9000000,194.4700000,104270
US2.AAPL,60,20190611,230000,194.4100000,195.1500000,194.0000000,194.8050000,165023
US2.AAPL,60,20190612,170000,193.9500000,195.2300000,193.4700000,195.1700000,169407
US2.AAPL,60,20190612,180000,195.1900000,195.9400000,194.3500000,195.1000000,226928
US2.AAPL,60,20190612,190000,195.1200000,195.4000000,194.5500000,194.7000000,104179
US2.AAPL,60,20190612,200000,194.7200000,195.0300000,194.3800000,194.8500000,135726
US2.AAPL,60,20190612,210000,194.8500000,194.9700000,194.4200000,194.5500000,70039
US2.AAPL,60,20190612,220000,194.5800000,194.7300000,194.0600000,194.3800000,108175
US2.AAPL,60,20190612,230000,194.4050000,194.4100000,193.7900000,194.1600000,130490
US2.AAPL,60,20190613,170000,194.7000000,196.6400000,194.4500000,196.5500000,200557
US2.AAPL,60,20190613,180000,196.5600000,196.7900000,195.5500000,195.6900000,208863
US2.AAPL,60,20190613,190000,195.6800000,195.9600000,195.0600000,195.6800000,134629
US2.AAPL,60,20190613,200000,195.6600000,195.8300000,195.2000000,195.5800000,88042
US2.AAPL,60,20190613,210000,195.6400000,195.8100000,195.2600000,195.3200000,80802
US2.AAPL,60,20190613,220000,195.2500000,195.2600000,194.4800000,194.7900000,123046
US2.AAPL,60,20190613,230000,194.7200000,195.0400000,193.7200000,194.7300000,225272
US2.AAPL,60,20190614,170000,191.5450000,192.0700000,190.3000000,190.6400000,210719
US2.AAPL,60,20190614,180000,190.6300000,192.7400000,190.5000000,192.6000000,241568
US2.AAPL,60,20190614,190000,192.5900000,192.6700000,191.3600000,192.2900000,152913
US2.AAPL,60,20190614,200000,192.2500000,192.6000000,192.0800000,192.5000000,103351
US2.AAPL,60,20190614,210000,192.4600000,192.9300000,192.3800000,192.6000000,105173
US2.AAPL,60,20190614,220000,192.6000000,193.0100000,192.5700000,193.0000000,115053
US2.AAPL,60,20190614,230000,193.0000000,193.5800000,192.7200000,192.8300000,179898
US2.AAPL,60,20190617,170000,192.8600000,194.8200000,192.2100000,194.6100000,137828
US2.AAPL,60,20190617,180000,194.6900000,194.9300000,194.1600000,194.6300000,147316
US2.AAPL,60,20190617,190000,194.6300000,194.6800000,194.0500000,194.1000000,102278
US2.AAPL,60,20190617,200000,194.1200000,194.3500000,193.9200000,194.2300000,69629
US2.AAPL,60,20190617,210000,194.2400000,194.6300000,194.1500000,194.6000000,68962
US2.AAPL,60,20190617,220000,194.5900000,194.7600000,194.1800000,194.2300000,77063
US2.AAPL,60,20190617,230000,194.2300000,194.4900000,193.5600000,193.9100000,145205
US2.AAPL,60,20190618,170000,195.9800000,199.8400000,195.2300000,199.1600000,479915
US2.AAPL,60,20190618,180000,199.1400000,200.2900000,198.9700000,200.0000000,452423
US2.AAPL,60,20190618,190000,200.0200000,200.2500000,198.3500000,198.5200000,237643
US2.AAPL,60,20190618,200000,198.5100000,199.0900000,198.4000000,198.7700000,83131
US2.AAPL,60,20190618,210000,198.6900000,198.6900000,198.0700000,198.5800000,68195
US2.AAPL,60,20190618,220000,198.5900000,199.0200000,198.5900000,198.9200000,79159
US2.AAPL,60,20190618,230000,198.9200000,198.9900000,198.0000000,198.5100000,142690
US2.AAPL,60,20190619,170000,199.6800000,199.6800000,197.8600000,198.3500000,197537
US2.AAPL,60,20190619,180000,198.3800000,198.6900000,197.9800000,198.4600000,158771
US2.AAPL,60,20190619,190000,198.4700000,198.7400000,198.0100000,198.2100000,98645
US2.AAPL,60,20190619,200000,198.1900000,198.3500000,198.0100000,198.1100000,95383
US2.AAPL,60,20190619,210000,198.1100000,198.1400000,197.4400000,198.0700000,119602
US2.AAPL,60,20190619,220000,198.0900000,199.8800000,197.3500000,198.0200000,263967
US2.AAPL,60,20190619,230000,198.0200000,198.7900000,197.7500000,197.8600000,189227
US2.AAPL,60,20190620,170000,200.3700000,200.5400000,199.0800000,199.6900000,182965
US2.AAPL,60,20190620,180000,199.7200000,199.9700000,198.4600000,198.8800000,218974
US2.AAPL,60,20190620,190000,198.8800000,199.4200000,198.6000000,199.1300000,109634
US2.AAPL,60,20190620,200000,199.1600000,199.2100000,198.0300000,199.1400000,115736
US2.AAPL,60,20190620,210000,199.0900000,199.5200000,198.9900000,199.1900000,77298
US2.AAPL,60,20190620,220000,199.0800000,199.5400000,199.0400000,199.4400000,82197
US2.AAPL,60,20190620,230000,199.4600000,199.9300000,199.0000000,199.4100000,176325
US2.AAPL,60,20190621,170000,198.5800000,199.3300000,198.2100000,199.0500000,173004
US2.AAPL,60,20190621,180000,199.1500000,200.2500000,199.0900000,199.8600000,288574
US2.AAPL,60,20190621,190000,199.8800000,200.7300000,199.7200000,199.9500000,232663
US2.AAPL,60,20190621,200000,199.9300000,200.4400000,199.6200000,200.4200000,194557
US2.AAPL,60,20190621,210000,200.4000000,200.8300000,200.2400000,200.4700000,148066
US2.AAPL,60,20190621,220000,200.4600000,200.5700000,199.8500000,199.8800000,127485
US2.AAPL,60,20190621,230000,199.9000000,200.0700000,198.6400000,198.7700000,291123
US2.AAPL,60,20190624,170000,198.6400000,199.9900000,198.2200000,199.6200000,109985
US2.AAPL,60,20190624,180000,199.6000000,200.1500000,199.2800000,199.7500000,154134
US2.AAPL,60,20190624,190000,199.7900000,199.8500000,199.3100000,199.4800000,106037
US2.AAPL,60,20190624,200000,199.5000000,199.5800000,198.9500000,199.1700000,107274
US2.AAPL,60,20190624,210000,199.1900000,199.3900000,198.9500000,199.0300000,72217
US2.AAPL,60,20190624,220000,199.0200000,199.1800000,198.8650000,199.1200000,85545
US2.AAPL,60,20190624,230000,199.1200000,199.3500000,198.5100000,198.5600000,149533
US2.AAPL,60,20190625,170000,198.5600000,199.2600000,198.3400000,198.5200000,222110
US2.AAPL,60,20190625,180000,198.5900000,198.6800000,197.6500000,198.2500000,244341
US2.AAPL,60,20190625,190000,198.2700000,198.4200000,197.6100000,197.7800000,154505
US2.AAPL,60,20190625,200000,197.8000000,198.0900000,197.0200000,197.3700000,123376
US2.AAPL,60,20190625,210000,197.3700000,197.7600000,196.6500000,197.2600000,123266
US2.AAPL,60,20190625,220000,197.2600000,197.4400000,196.0700000,196.2600000,134328
US2.AAPL,60,20190625,230000,196.2800000,196.4100000,195.3600000,195.5700000,209744
US2.AAPL,60,20190626,170000,197.8700000,200.9300000,197.3700000,200.9200000,378512
US2.AAPL,60,20190626,180000,200.9300000,200.9900000,199.8950000,200.2100000,256303
US2.AAPL,60,20190626,190000,200.1900000,200.6400000,199.5300000,200.6400000,227673
US2.AAPL,60,20190626,200000,200.6500000,200.9150000,200.3900000,200.5300000,167599
US2.AAPL,60,20190626,210000,200.5200000,200.5300000,199.5600000,199.8300000,126852
US2.AAPL,60,20190626,220000,199.8100000,199.8800000,199.2900000,199.6600000,147249
US2.AAPL,60,20190626,230000,199.6700000,200.2000000,199.5800000,199.8000000,265128
US2.AAPL,60,20190627,170000,200.1500000,201.5650000,200.1400000,201.2400000,194628
US2.AAPL,60,20190627,180000,201.2200000,201.3400000,200.1200000,200.5700000,152093
US2.AAPL,60,20190627,190000,200.5800000,200.7500000,199.5700000,199.7900000,163296
US2.AAPL,60,20190627,200000,199.8000000,200.3800000,199.7300000,199.9400000,89644
US2.AAPL,60,20190627,210000,199.9300000,200.2400000,199.9300000,199.9900000,56425
US2.AAPL,60,20190627,220000,199.9600000,200.1600000,199.8800000,199.9700000,53872
US2.AAPL,60,20190627,230000,199.9800000,200.0600000,199.6600000,199.7400000,154364
US2.AAPL,60,20190628,170000,198.6600000,199.4500000,197.2600000,197.3400000,172102
US2.AAPL,60,20190628,180000,197.3400000,198.2900000,197.0500000,198.2400000,158998
US2.AAPL,60,20190628,190000,198.1600000,198.7300000,197.8500000,198.6500000,96371
US2.AAPL,60,20190628,200000,198.6400000,199.4000000,198.6100000,198.9400000,125770
US2.AAPL,60,20190628,210000,198.9500000,198.9800000,197.9100000,198.0600000,98431
US2.AAPL,60,20190628,220000,198.0400000,198.2400000,197.1650000,197.2800000,159882
US2.AAPL,60,20190628,230000,197.3000000,198.0300000,197.1200000,197.9300000,250277
US2.AAPL,60,20190701,170000,203.1700000,204.4800000,202.7500000,203.4500000,262941
US2.AAPL,60,20190701,180000,203.4600000,203.9500000,202.3800000,202.9400000,212592
US2.AAPL,60,20190701,190000,202.9500000,203.1100000,202.1000000,202.2300000,127800
US2.AAPL,60,20190701,200000,202.2500000,202.2800000,200.9500000,201.0700000,121932
US2.AAPL,60,20190701,210000,201.1600000,201.7700000,200.8600000,201.4850000,105662
US2.AAPL,60,20190701,220000,201.5000000,201.5200000,200.6500000,200.7300000,98455
US2.AAPL,60,20190701,230000,200.6900000,201.9000000,200.6900000,201.4600000,148744
